E,nu,rho,h,a,mR,fR_target,f_low,f_high
66223003154.73923,0.3080474023632177,2766.3882773569617,0.0018754298732471515,0.09197245370206064,0.02057687788401234,451.36771150326035,374.08691543340217,507.18249780828285
76689332281.44247,0.32356658450549863,2765.6270829439904,0.001644319738956288,0.09494417733518858,0.020620367808872598,155.51457083586286,150.61286598959225,188.63788937868517
93205958558.05472,0.30822579812054907,2636.643592631316,0.0017583617488240407,0.10124961398704278,0.033258863180270395,104.17642519849564,102.32536664975876,135.01408900815335
85353450600.72885,0.28997475062443595,2799.145479773907,0.0023045558086694173,0.09943778645573892,0.02263396641915515,143.37074111764122,141.79635396176653,166.27391480157556
90991797397.74231,0.2751506811714863,2668.0223306294342,0.001856065054664985,0.11158073570672519,0.02132204809820819,198.59610076143213,189.738001077357,226.9394944171168
72540086790.09308,0.3053231792677182,2726.041224048768,0.0018905083085725908,0.11466028008751593,0.02619230375211258,181.01377469788736,171.00299090531206,209.14801834959576
83455105279.81067,0.3249433714547622,2711.177219827225,0.002398039052580665,0.10013529510008816,0.025592004935862202,490.2873878253839,431.2467623616522,552.8878895466812
101717739449.06006,0.3260064166538074,2666.1313837701496,0.0022877843962068115,0.08144458171436633,0.02667742958595021,222.93198387802855,219.0601913023766,285.50685078559565
70348948192.42177,0.3223576078167659,2672.401669231042,0.0023320616157894306,0.09373537636423077,0.02498995699118357,345.71595282847267,322.0321651677824,407.35329713294436
69184711879.82954,0.27933840979533475,2643.371380952104,0.0020981555703996155,0.09107252531438378,0.024339507358058485,112.3659696078684,111.24450505013903,138.48802167171723
103384774610.54944,0.30259957334099263,2600.990929993759,0.0016081430994732914,0.10025115696909306,0.021349755455903043,287.2296818010691,260.1484024766176,340.8927824049877
90187311789.55432,0.29553753866235427,2764.117962143679,0.0020403070228212617,0.10509120734377131,0.03126415586457628,95.85885018980896,94.87520939965714,117.07889896570003
61680362810.79851,0.29445715389325927,2775.270845169039,0.0017499736574356686,0.11567236498228128,0.034420893822567106,313.231765846833,233.57972220413927,292.56122915164497
93887669258.71582,0.27239860786859177,2724.0692872457644,0.0016909691028361004,0.11671072283907113,0.0222660668316605,284.02147283416616,248.2022859335514,314.9273153086728
92263101113.87917,0.27234034977636595,2778.97848783768,0.0018001912020333374,0.1041974490969389,0.031274113601139165,302.3664376431915,263.5303064617199,361.3957349713263
103970689072.0344,0.32527161042431074,2715.449310378934,0.002049591863162922,0.10391313571142867,0.03272382811356124,51.64447106649041,51.511777834749026,64.1285609546764
79228505540.30132,0.31242962421077036,2666.250732866421,0.0016150247593148808,0.09967259687582004,0.030600268180089294,251.93587207294402,220.62958889231467,314.7380419979645
78914168558.7641,0.30087131567797465,2644.338397348773,0.0022602867606059626,0.11841061230633948,0.026842049190878237,342.900112540193,303.7726767331573,377.5152605818648
91615885043.45859,0.30357664326104306,2718.227409749491,0.0023278045513326255,0.08153091711416868,0.032640072040636944,306.18919578218595,293.3788102802209,402.2314560427861
105376346681.61415,0.2900169463763506,2794.886100701872,0.0021277674403107115,0.11619823544061592,0.030867017846235946,275.222054755548,254.7250938061042,315.505582775011
95438334021.27454,0.27060275589415766,2744.552776865248,0.0021916949662967203,0.1193307212107003,0.033954634797007756,419.1693829039201,342.08721413294387,427.50727475563036
95967052726.29231,0.2927479295757045,2645.6519253297874,0.001795191104880875,0.10814789270628927,0.03146803977505069,358.1659893216064,295.0396057737172,415.5572788063138
78839779433.73804,0.3293309248117179,2777.1213871758428,0.002168861188738332,0.08258754985267028,0.034025659823766444,309.6349173619342,290.1470133264933,409.50107199617935
62793395046.54818,0.32463389760988853,2794.1560465057073,0.0015883854352394934,0.0942890428979023,0.0275494956620196,230.9735154925985,204.99625234765435,288.62197393566163
95145664307.50113,0.2989311982479011,2700.361528857168,0.002112141510774167,0.10769379517501276,0.02787883089908303,233.2730206601476,222.2120490592343,273.657709634929
92197337456.18193,0.29225512400039866,2786.280246836415,0.0016681816490076423,0.09218916700426442,0.03328239995829145,403.68104030507425,320.53922862798566,499.36324101348356
85302123381.15288,0.32177901286115745,2644.0339643776515,0.0015562317335355614,0.11442815622826077,0.033402830500778205,166.11707761083312,152.0446613851354,205.10675257399075
79053951711.754,0.27295740971883165,2717.69248331104,0.0020127210235887276,0.08957346703854098,0.034729511363547155,105.13609671121837,103.87986363652166,140.15472221002256
91761875469.95969,0.3145887493350215,2604.338679742418,0.0023021321144603172,0.11668629072691614,0.03381687979537344,417.6015147377273,352.5926152316867,465.0435313168188
93600109888.90617,0.2916701769921796,2738.3632118852775,0.0015855409562849285,0.11200799730961777,0.026280201190773664,79.94057460059312,78.82197960384184,96.87996440203612
103094032062.9253,0.2834049556792518,2774.6072516192244,0.0022537634472068807,0.09482832157729096,0.020383840201661278,43.23543975791359,43.20387897371732,50.45478342440304
76341578955.7139,0.2885580536269371,2623.445272129971,0.001861586951664764,0.11811790974197824,0.03235443531853139,358.32138881896446,275.4143432367913,340.8818753599159
69517822640.85344,0.2974495912363136,2647.3437270818176,0.001624403108232557,0.11094611146162552,0.032777652747880505,406.45309695535707,266.7132438233214,321.1868950928022
95720583033.81836,0.30450033552669487,2648.6250380170773,0.0015573973320139156,0.09104671481372564,0.03357251644517266,169.66441275182964,160.87960489126849,234.58251509452603
81429522062.4552,0.30683252444945724,2675.5271855301844,0.0019888044448253756,0.10947516295938374,0.02277320640494605,409.1605923329134,344.3788168845727,436.1615106741306
87072810791.52728,0.299805169441564,2676.565787418457,0.001749094243038043,0.09689903808248113,0.024842806179828064,456.04730342963546,362.07219746156824,505.01848367155804
81183463343.38177,0.28316373348740814,2788.9088321890645,0.002353388635568948,0.11738992876175125,0.025821417451013826,133.98961312832722,131.95927437236347,151.15570377547704
100310327872.63467,0.2700661022013011,2617.787599428511,0.001877599387252838,0.09743503068869075,0.024085180794290263,59.13045915542654,58.95035976734052,72.73538057447797
101511710989.05957,0.31794299010931215,2633.729463176791,0.0015866209531418068,0.11244600902270323,0.023658770519310552,69.07911663799827,68.4844539242303,82.881313459791
84684011700.97774,0.297085742049351,2675.7945888343615,0.0023526341392033547,0.09595561551610335,0.021306832441324322,333.6599560865482,317.582810724619,383.8546075909723
97624719856.88263,0.2772179525245433,2607.2011109873492,0.0019041037455769165,0.11271152911485618,0.026101525859494913,452.0241497997542,357.2977642102683,432.8521971020174
93465602174.26593,0.27798032006403556,2650.4721275629786,0.0024036546606717576,0.08209865644262396,0.030124969104628495,195.20666399289823,192.31157513654748,253.3748872071275
63180729444.97522,0.29348926961309485,2718.6721795089156,0.0016440236949929203,0.09649705236632652,0.03057202850506528,280.4779404513639,234.42772301467468,345.42600693074604
60616176080.08938,0.2942733296390174,2740.4429215039468,0.0023425543645317014,0.09339222170070033,0.024937064144355512,334.9566447819914,310.13551550769284,392.35627338313975
109856250864.89513,0.29201529005775984,2682.865499789632,0.0016061176940108625,0.11582030264175805,0.027975732734881367,273.5314746198616,236.19193155714026,315.9939213261362
79904755142.73662,0.31708363050536226,2647.007778143798,0.002155167689111867,0.11227737188539841,0.025245339385813078,466.3156948797001,379.70571364297604,449.1010917672085
69002002992.19423,0.2745686158406202,2715.4907455031444,0.0017390625233910386,0.10113241920550717,0.02342070241247067,352.44011207033606,290.7316646761821,397.1794187008296
97389490769.03041,0.28603048354670574,2638.8799210523957,0.0017489546374536244,0.1076562213643962,0.030227498148765117,249.69004416511555,225.6746081355517,301.6500693844401
101297810705.37106,0.3027187652916821,2743.782366836365,0.0016203853154484731,0.09558528421122167,0.03459147970320466,298.07212506864283,257.19885196350805,384.53478365303897
104908532496.60698,0.29835214266122234,2688.1047315661117,0.001542494768341055,0.08431201549006813,0.0270656806743988,443.0992081758237,358.749645183796,565.4161395189129
107891649758.81033,0.2851295477761567,2615.0393241888773,0.0022741358675411557,0.09635588178645424,0.02672195047593322,99.76956683482109,99.28336482492911,121.34151237766129
84581735854.93866,0.29410517203840403,2776.737866886836,0.0021779260797981557,0.11046672356131076,0.029389983301927686,102.22071305247066,101.13158033576504,120.4468362950215
87791963647.83405,0.27272425395242367,2638.7056090623396,0.001971905367229219,0.08488202638602166,0.034755845537125615,278.31961423353243,259.5378205007591,377.23837683250986
72626494945.63289,0.3181706593413506,2754.1669753724764,0.0021845550871869555,0.11531152283961005,0.02553832323687022,173.144497850819,167.48311055633454,196.70353813463956
60577827741.651924,0.3047199029877456,2789.657280630727,0.0021195005739484078,0.08349423864333815,0.024387353767918923,360.3726069835637,328.88661579131525,440.5959977668327
74804025300.55238,0.3105610036476592,2700.2083044099686,0.0020357365135994796,0.11083062957485816,0.02452028606471447,302.1186115606672,271.51255961350614,339.9943725630521
72252071029.37007,0.311315278653663,2765.987677390207,0.0021345831894568025,0.11271341941235181,0.027186786701105484,429.6533732561938,346.7533798952548,409.7578979443544
92969038415.52481,0.3010939280683855,2638.300586241233,0.001828532979975921,0.09129002161529237,0.021676084268085906,176.0637085525137,171.83223733107644,216.67149678867682
83744758279.0075,0.30644429709307003,2725.2475839964136,0.0024189792830687515,0.08388737500930236,0.028135099265433706,64.2835677744349,64.17378173505895,81.43151167855409
81278968243.94948,0.29428878183213625,2704.9022376380885,0.0021333843026218246,0.1187564855131763,0.02626922296442308,361.2253068449929,310.17945972984063,390.8716898087977
107409240629.11588,0.2996170938229896,2670.2600281493405,0.001747521401127342,0.09170873153843385,0.03190169847999067,313.62934657674253,281.63502102957597,406.6831669520753
68842981287.6279,0.3142744493783226,2735.2681483379456,0.002489266348391226,0.11264234425215672,0.024008769511607513,140.88218663701616,138.90804784617794,158.52218533464205
82835649165.77203,0.28146915860816585,2651.21321952734,0.0016597121918958675,0.09632034028842366,0.02641876972410761,179.0549623357854,170.13394110822725,225.88437512083368
96188298653.0126,0.30944625506574197,2783.6866755824576,0.0023696612155860693,0.08865964695028795,0.033567454052317994,321.1770788821753,305.07669563247055,405.16105714561064
90547115969.30821,0.30036833072145946,2723.8716370221114,0.002213700444100677,0.0972857093139587,0.03419261901381365,298.65669726491234,278.1760731546533,368.67844313879834
71157190203.78476,0.28396447421230986,2747.8562048287986,0.002261684433113089,0.11108216378385538,0.024345883166198783,129.5765831795416,127.58911346452147,147.97450036214968
106618303160.38121,0.28798065679002083,2737.275547343868,0.0022139208848002447,0.09937404117272504,0.030911837892061377,219.46865955051896,212.64104521940865,267.44517276563226
93693436319.46782,0.2932621747437238,2777.0464826455022,0.001875204727658346,0.09618503394332668,0.026952747974794074,214.39299708170185,204.82374098175217,263.6691125266814
89327482663.83664,0.3024014002232518,2687.8967008354753,0.0021589274584213197,0.08136150714759843,0.030370979224741163,247.61878833709045,239.4650689368927,327.65620034324337
109901283098.79095,0.28896377696526815,2740.912408596938,0.002458361729454437,0.10244305523280337,0.03036918897878245,253.63684749272818,245.80747665457434,300.1134201492212
104507121085.39749,0.2831148177624541,2645.104901617401,0.001649345424602131,0.08713798240548082,0.029046230468690693,417.2435036515933,347.6192438192561,533.8152441586263
102197548151.30812,0.3262544677694406,2600.8101580277776,0.0024525564390351297,0.09384524806209327,0.02827010968311084,495.4603675149788,450.0684273469967,587.762702795309
91376367660.12054,0.2825746281484497,2653.5584040647645,0.0018287026760169184,0.1176210121584623,0.021199981131620825,497.7791489601547,366.14463118776575,366.6700701008669
107011681455.0357,0.30388221233936935,2638.668274910925,0.002445207630145903,0.11111951303395835,0.02745270317445271,41.82285736326534,41.783527482262194,48.48125768443152
98603885131.72653,0.3036574771708037,2723.2393534752896,0.0021528716690716056,0.11872127890398328,0.028102827761785153,266.36338723386984,248.07439695588016,301.10674395795775
69384497737.41702,0.31895233047331856,2711.9279966069203,0.0023010590875576706,0.09876931721595288,0.028489552650604398,58.59707394284494,58.43487599901645,70.93158671961322
89527469883.6608,0.32321373448346824,2664.2789862874265,0.0018850594937154183,0.10421697795721782,0.029534525529172947,72.65534250844429,72.15559101113737,89.99934838015707
93472545356.42047,0.3098231102515331,2699.2199081150884,0.0017243401763736399,0.08353813589094555,0.020883027897317427,357.67770974266006,326.1865721162504,444.1447801496534
105375211897.64227,0.3188990855994496,2707.165248868369,0.0021721435668840966,0.09758620453888929,0.020518230654193087,123.50621844005347,122.67127627159759,144.04762234690085
86163410933.74811,0.3290639339934146,2790.18587090936,0.0015289607149751798,0.10066325820697603,0.026624664209152552,431.0479580893249,311.2301133140154,402.6382063674052
89580745624.12915,0.2988216092339919,2699.497283774729,0.002291035998845,0.09119170849224291,0.030315514341791153,414.9479818618143,376.8153957352093,506.0489047246976
75387081792.20691,0.2754356275822494,2742.4112232349034,0.002129199364922959,0.11461613396665785,0.02018618608588035,69.74768687227834,69.43519839966545,78.27365255977729
72346388024.28526,0.2723595067184626,2645.5665079525465,0.0016714884376933953,0.08832482443313355,0.02806988854203092,121.7761669089972,118.88501620260209,162.69087102402062
87703516877.39389,0.3218728945157328,2746.6568020852887,0.0015321172450297308,0.11180037903695944,0.02686671797277088,274.1421555657876,228.50125257829373,314.10760306173876
87494625434.9399,0.2920503407769579,2611.168017276896,0.0019942915599484795,0.09060679864393774,0.02536523337548616,95.10744408893042,94.4653630219583,119.7826354626739
72732709474.13309,0.2714878148399409,2798.451349052519,0.0015362935641222756,0.10430628386273832,0.02506673270030846,221.03476581268305,195.62297561144504,262.43341329713945
99796370888.06436,0.3289545371725243,2629.62205755311,0.0024319821248045812,0.09947277685818359,0.031169634636662693,175.47698144532728,172.67798672189792,213.24356706999916
84614973772.33084,0.27564798555362646,2672.758180396674,0.0018939929741936309,0.11251096858932466,0.03232390484778816,97.27801472928206,95.64278952219499,118.64828639790436
71535713335.64224,0.32643631080368507,2644.0232888275655,0.001961113664293311,0.0963768732764598,0.02881549516915187,32.45518025691151,32.413788905554185,41.013690221751666
93433549863.60252,0.32798452410378587,2697.575511152915,0.0019135250184733384,0.09780032879926025,0.02968288974178581,78.08235528448917,77.58121124267912,98.59402570683899
88968014590.28679,0.2759219641013041,2668.32423453488,0.0019299152763267327,0.09334301945381912,0.031209012043244326,242.96646850849655,228.45825636293472,309.8476429284229
73851532811.22856,0.27704507149142815,2660.294960736495,0.0016610292146611021,0.08576340776822373,0.025583179913322,339.4216483609176,292.7260964970531,430.11346017427013
98642090495.98898,0.2744541299969821,2780.4507277981115,0.002262144759836398,0.11089682632986679,0.032525510378470714,45.17006265046331,45.088506299536824,53.80340812285098
108062779792.35997,0.2789946153289693,2634.960201849067,0.001716646863962027,0.09937882874904627,0.03279544727234644,498.9022736390707,368.14079714534665,525.6175964107979
66049641125.65983,0.3143195140460027,2651.2723784832037,0.0018825721277483192,0.09385951281784624,0.03263274965152734,413.70019818476806,326.4002153513943,494.58327764976366
65966510020.05051,0.2758277639094376,2744.708999324428,0.0018219754594179115,0.10256924955011003,0.023416973164992198,75.60621260353398,74.9356543763595,90.6208250532601
101145538905.47794,0.3087867227923861,2709.843558819171,0.001823083849612998,0.08935827634467983,0.02280493109344113,47.8157458228322,47.73549546404612,60.03412322036446
107176355828.9207,0.3252268109542612,2741.385601960536,0.001740150629829532,0.11272284738190558,0.020421482515046243,314.25827146972676,281.2792487126716,349.6763083969859
109230547774.29727,0.3021321359013329,2731.8130897431715,0.0017126669607238675,0.11876542269462131,0.028799262816712676,455.89955604226117,327.6161734170932,365.22001717692706
64996255029.91098,0.3294985256433833,2691.8611932864746,0.001947632744126679,0.1139178627616187,0.02166613566022042,420.8657268342319,329.618369103816,354.18217625108934
94880430675.54051,0.2991876851398402,2767.6905705075333,0.0020000150464060534,0.09912206748289104,0.021507660780548388,451.4007776396383,393.3363428886264,507.4970197996061
73210450114.09106,0.32548439235516463,2657.924951596315,0.0017818788759493929,0.10934333779208551,0.026230249726659615,203.99181978845468,189.12489150392042,240.52739768428978
74856740858.98538,0.3091289779247834,2700.1668070263686,0.0015567733962352334,0.11023660935741159,0.03306650195621905,199.92505488290607,175.24905673912923,244.87018985330033
65956423480.297005,0.2879682814455616,2758.993979144439,0.0019253666600354312,0.08397527643875673,0.023143790645650267,419.35095651068485,363.568599375406,506.75310921692466
74391961922.36198,0.2935096643204253,2656.9404187640544,0.0016824344565079853,0.11311150313367516,0.033376539125725524,405.4361189775885,274.87452265940897,330.056285321315
68087683416.08962,0.2847645911255895,2648.2877563920433,0.0017384164434245894,0.11602467585826268,0.031144255764628224,230.79676589815045,198.93587633030512,268.089452218683
96819569181.50333,0.27515757742322,2728.2533439337626,0.0024004117241060614,0.1162782945843637,0.034234695110945554,299.3097583303796,276.924796174843,343.3503052834495
72033598028.49373,0.30490856670199773,2724.709753559546,0.0023991428133068923,0.09016745663528516,0.029682525682341563,437.9509327091877,392.15163033623355,526.1317416258973
83118271249.61041,0.31740006724295783,2763.5563326807905,0.0020795231662119064,0.1168761339747709,0.020348550782440075,459.02844346761185,376.8270987160533,399.22108491404094
92069707136.4909,0.32633534890821303,2676.3908921300117,0.0021620108457272476,0.0979905818876268,0.03154507626792896,375.6306935002406,337.35912581666986,453.1112822040101
92920608113.51642,0.27825590615350254,2793.1701693382206,0.002399163246797286,0.11973243838100464,0.02420997256296804,354.41756485236453,324.4010808978749,384.916229783222
104128715800.33232,0.3120682646920506,2726.845432269346,0.0015753265791897423,0.09387404516398208,0.021392908374727765,425.8858075959795,352.3257593479632,495.10697432055747
75867047007.62737,0.31279069940684934,2681.8582609358227,0.0015978735553785364,0.10042973069437267,0.02412502567253528,241.36694587817306,216.60119419461947,290.17704800663466
77540154665.8248,0.2830057496173682,2687.3825990853184,0.00166917778246999,0.11227688944399009,0.031914125824963724,196.08136036168034,176.79251150675756,236.61755355801054
63833093332.520645,0.3214676484972221,2671.7013564129456,0.002437075991257898,0.10020491629312651,0.03487182456621343,104.41016733712176,103.36061091459679,128.85953611766521
76974723923.6219,0.27673563409890267,2669.0033569870693,0.002365204094455651,0.11976370850374188,0.02810807601356938,182.4448500602213,176.43238666862365,206.5607104371482
95116567749.09326,0.2956944322554552,2772.1939957617296,0.0022984072734297707,0.09050262466626534,0.026725601367964147,282.661468237309,272.280413170005,343.2760467148377
74855662579.42586,0.2929909268069706,2798.6378076102833,0.0023575173176728376,0.10913547137710573,0.033170703911114374,430.49222667170375,360.443554916871,478.0504973230933
72244058125.47456,0.29104365775847163,2627.095013264715,0.0022128177855809646,0.10546686618087138,0.028921713536904016,444.29873854532315,367.1934628656149,492.9345396800651
86611591765.23903,0.3127737049779522,2614.398206328392,0.0019820578419866043,0.08142387838607698,0.02324450335631914,199.92646146811845,195.5140011159453,256.95682437047145
72669988295.80878,0.28454159071145996,2634.736139353013,0.001878100209707294,0.0849624414282832,0.02170552885855337,407.61195257863966,358.59880130384374,493.9291703884312
98997247010.47192,0.2781251092473001,2703.3298487222337,0.001901707593929896,0.1146208943327813,0.026389983629493716,281.2067919667372,254.36873009812683,320.42669253670965
102773684975.24963,0.327251696203194,2731.364354279552,0.002401165184293406,0.09309827297393572,0.03433500663666901,420.2887812811478,385.286438320657,516.6753823066385
69982030830.85252,0.32853546033748704,2709.9454734802057,0.0015610909856653252,0.09498003286942862,0.021647649666164167,383.50891881737624,303.5641582881552,422.18978056800984
105946403527.61496,0.31287430468659955,2621.550788410433,0.002399121648751017,0.0910842098161489,0.022519666641135888,206.7097900962112,203.9494229238635,246.22928979273226
83729572653.21417,0.2953213229741909,2614.649651529212,0.0023442874600650815,0.10837195750897112,0.022266863922374133,483.70867463578475,419.60952652921685,524.3295456478783
93058415976.71101,0.2736692434394286,2767.9438275899765,0.0019072376986622366,0.11066290229166784,0.0329163403310957,83.98632027037712,83.05812535397477,102.79641441189084
65314383740.61433,0.30209189987643753,2635.8297100798686,0.0024524801325454437,0.08970154997372717,0.02016033570137394,236.81137968652328,231.3207749610092,276.8007600486342
99256763217.146,0.29788563689792597,2757.250670958029,0.00217089201929893,0.08139931497719771,0.02767205199838145,61.7301151235778,61.62444165802892,80.3868702561365
63190869993.812584,0.2847219294998442,2691.8412109838446,0.002237368729380841,0.08099114137214315,0.022738318786121415,50.285403684413396,50.218133788437136,63.09114410475284
100810842037.31552,0.3156772486446798,2679.311184337131,0.0024640557720603962,0.0935183327430528,0.02385662033536231,45.23437712891832,45.20286241242242,53.761050997840016
107519171211.24014,0.2740652142256154,2671.101548151702,0.002473211952894886,0.10766671264389088,0.03237074817964219,274.5845681531036,262.8276969811696,322.78662978955987
103543033495.0333,0.30203886753049547,2614.6004358803275,0.0015600722489567754,0.11205502543298473,0.032614203391850394,228.08863602423688,200.95545683788902,279.03718616284743
66918073194.84865,0.2865589059052881,2784.8819904119364,0.0018022356329246512,0.08322057791863421,0.02947441760639532,407.54674061581505,336.4643478301461,515.2022872924435
97102092296.20554,0.3238219794866084,2612.645596344252,0.002052459119544364,0.11176515271309531,0.02308889809184331,301.7906524717629,279.5035646443906,341.07228463636795
66831244200.49095,0.29133573147763253,2685.84753070057,0.0018757426240535227,0.08614891980248203,0.021371078064071746,37.655347917213504,37.60734627227278,47.185767761234445
76226208995.15588,0.28801257750388454,2674.595879602198,0.0024299610842670265,0.08591017645983422,0.026311761345083253,169.78301384710124,167.6255652635114,210.38536877232974
100130898316.70795,0.30256884711324616,2694.5571205402935,0.0020981657228685505,0.09323896453078065,0.029434360938670977,238.5288181942232,229.5092802749578,297.7511311838173
75265876150.78397,0.27665909617081225,2629.376286788931,0.002024746934398148,0.0897262814309999,0.032347892017836694,306.2968653040218,278.86053447945875,392.78058853083405
84431892585.237,0.29944429449137366,2666.1968382534023,0.0024227865672713216,0.08027375323143558,0.026156856412519164,120.16154472690879,119.55789651467394,153.08117907451302
96129988299.91351,0.2906068364550825,2624.1289836466253,0.0024497884903055787,0.11039623881705903,0.031471268120394746,265.7798539666425,253.3720338373573,309.70400835091255
73084519557.38925,0.3228788605317939,2643.0710502212696,0.0016586138757773922,0.0994431806133918,0.022732418333541927,32.327064228334294,32.27134851078103,39.89005324191334
81741619734.88239,0.2852730694172154,2655.437635216793,0.0024449877437975687,0.08586452854988207,0.033949666530824665,92.20147430844489,91.79068019401846,120.36450951375706
65448156347.20915,0.2836268857644956,2788.4136142368247,0.0015601803997369822,0.11193840387396287,0.03193854655062808,429.0942233276237,255.33877755323695,285.2508330139265
109248242268.03922,0.2987131546649213,2777.4594444115833,0.00222567601974779,0.10607207594770243,0.03213954831929917,200.79671232388938,194.86470732750934,240.3938062250757
63995228243.55115,0.31218259734063425,2758.271026546016,0.001860809166278671,0.11160503800970534,0.021281277557738627,161.2624098957047,154.7127828099908,183.64715049479727
66589736161.48774,0.28503895284342534,2792.631524447842,0.0019281222408180608,0.09159299493045697,0.031118804669217813,389.5235261655272,322.9340186650965,471.47494706497093
74527850132.77545,0.2804732895603153,2779.734921401843,0.0022901792340279245,0.08136464639580773,0.02308387174154549,233.78827821767908,228.39383073946934,288.6051087256776
102056061266.99007,0.319552332747978,2768.0049367538704,0.001987385512798143,0.10604262472345347,0.024604760291752646,135.76614906321632,133.66121102164507,159.68516630370897
100873134405.91351,0.2903886967100245,2632.1037037406363,0.0024930854371045443,0.08639132104760146,0.03454113424951626,322.1465583886758,308.890957140261,414.7894816701321
66705164382.83633,0.3157844230337199,2680.5021178571483,0.0016497981956910507,0.0813739163592821,0.03202445781728411,176.3964814842525,167.39577491366325,250.73799122896853
99378288555.8707,0.3294063367970186,2788.513656776269,0.0020914802381382606,0.09734813523236233,0.020725441263452434,272.49407950071617,262.04504996053146,315.417226173102
61042233477.91763,0.27858814698050055,2722.0547187789693,0.0021477418479609015,0.11455032765518994,0.021407639177256643,66.3582153182754,66.01600244691502,74.92037767016778
98637657440.98804,0.29200041210367816,2796.8819830432853,0.001803238813824903,0.1145131380391633,0.0209569323354695,99.20511286794945,98.04828240508618,113.40389726704787
60550846699.741394,0.3097158470220392,2676.072747312326,0.0017161255746231685,0.11934928300556802,0.03359670085728929,314.46191736357093,227.670161784491,273.3048562469454
98121926635.31741,0.28859784278663764,2632.776980227898,0.0017734953450403922,0.09636487817661304,0.02412232764941245,472.5261706791067,383.98100324608816,541.306361078775
94279710498.59204,0.32839698062841605,2777.6858122341227,0.0021317193581979546,0.10912787546328936,0.029791323305144495,259.9863464207897,243.9984327500502,303.5575180748546
109762145873.26419,0.2720271160715155,2721.6104172445766,0.0024722967677387403,0.10961774980904482,0.023281395995143242,33.259752309892406,33.24403870199223,37.73993500807161
75061236707.46404,0.27709341900800244,2744.454375790918,0.0015753616074418038,0.08798688825214976,0.030125943108829406,417.2262017648135,313.95738379768625,502.04875815445826
95507223113.5777,0.2966858187040933,2654.245575950768,0.0023613415417406015,0.10976338010374383,0.02144100703405325,348.1628751464409,326.860647273239,386.3526874075947
94401875122.1895,0.28637963285776885,2652.3655981942106,0.0015253303163889054,0.10232602553495534,0.032835123293950406,114.51720966044654,110.77606623512978,150.88911991713536
71747231110.50923,0.2905851074754673,2689.5643892348817,0.002361538650960032,0.08077682738655428,0.029428519377526073,250.9279097309697,243.13037797829858,324.6982115936334
90165144467.26988,0.3031249411915092,2697.337038265738,0.0022700349736273434,0.09805208662599586,0.02058701682515464,158.30261743080376,156.46213090098897,183.20343674490545
68103013039.064545,0.3265061694294964,2784.501543132999,0.0018992806907759375,0.11249972079655204,0.0292226480544101,241.96851107073647,216.6478455399553,279.1270966994366
93418015387.21284,0.2738759116248116,2767.16771125574,0.0017962649196269428,0.10511017148440213,0.024904334305244965,393.2637408181957,326.297056607134,439.42881507944094
79968857099.22736,0.28504836057432564,2742.1440072563414,0.00199582289133262,0.11072710035887685,0.02281495199607255,449.335013557534,362.14191939013165,415.87292363662755
66019973860.599625,0.32264950717388685,2725.606369130537,0.0023491280389933544,0.09487574679840366,0.02292459260103075,423.1281767195839,381.2799881935506,482.65938769869973
82423105735.67937,0.30366334773838083,2791.452453716004,0.0022971626108033404,0.10078851042469855,0.02345951198899726,476.66766045632426,417.4068571747046,530.0999422411458
78798075693.51546,0.3074785218700421,2713.059468091211,0.0019515028132466813,0.1043919777305432,0.02608348275481741,201.40756733069549,191.90659573662452,238.8200358476438
61410023564.20567,0.31179683788799445,2763.196389940445,0.0017493054633243416,0.11407274634819747,0.02539022428284319,433.7822062013764,293.1618896587345,302.44976082457396
79917267072.5299,0.28411594600232093,2619.776893075057,0.0020974956603038177,0.10903119869578214,0.0303974475689294,89.812318444532,88.92572812910436,108.3629518786418
67225164584.07652,0.30822375677703556,2722.524632185412,0.0015228675223478557,0.09642120568481366,0.022449333195223624,170.7057399532755,160.4548970628014,210.29671652917105
66198430060.01061,0.28697814387935994,2636.875934240677,0.0022077274404372106,0.10332823347750927,0.022577096976559255,475.74832276332336,394.9837868161159,490.431876349362
76096021424.55017,0.3071676665468395,2632.774265726966,0.0020021806519290005,0.09623011240775936,0.02901525147633132,409.15202001523824,345.80501995872027,485.4159304039897
94586397037.19002,0.3046796906435626,2638.958127834422,0.0021555047609623213,0.11524182609484848,0.02892267605282475,197.85851228321636,190.22522231795267,229.65907110679305
95798740519.9816,0.2833085461406097,2763.9519060217394,0.001642639986685545,0.08144239152224499,0.02686130880824138,454.04422145608476,374.97880779573137,580.8981329258329
80028122123.91876,0.285396789008228,2635.689386845058,0.0016845380550177455,0.10267362818049906,0.020097955148646773,188.8194324373587,179.74463463738476,222.07379445310985
105671194869.1909,0.29343929056680446,2651.70654030824,0.0018646520908152451,0.08638300226993749,0.025234940031852303,144.7401016975522,142.6846861205825,186.9357992965863
101516030429.02113,0.27222594321854016,2737.5023005261874,0.0017598794158389824,0.08255463883026698,0.020953943615837314,172.00978786185397,168.74059086362595,218.75940583032124
62602443581.95573,0.3133677005030207,2675.0891007654795,0.002326736343633697,0.11618808563215419,0.02463940445648915,270.3651817934731,250.27873492215502,299.6368459234051
100004847874.6634,0.3291983387867721,2790.9454393632905,0.002237261053839622,0.11603315973766086,0.031544186792330814,133.42064239433586,131.24128407402375,155.61386318318665
